[runlim] version:		1.7
[runlim] sample:		199.9 seconds, 540.1 MB
[runlim] sample:		209.9 seconds, 535.8 MB
[runlim] sample:		219.9 seconds, 621.3 MB
[runlim] sample:		229.9 seconds, 663.9 MB
[runlim] sample:		239.9 seconds, 780.9 MB
[runlim] sample:		249.9 seconds, 825.9 MB
[runlim] sample:		259.9 seconds, 862.5 MB
[runlim] sample:		269.9 seconds, 906.0 MB
[runlim] sample:		279.9 seconds, 856.2 MB
[runlim] sample:		289.8 seconds, 974.2 MB
[runlim] sample:		299.8 seconds, 1018.1 MB
[runlim] sample:		309.8 seconds, 957.4 MB
[runlim] sample:		319.8 seconds, 1086.1 MB
[runlim] sample:		329.8 seconds, 1123.9 MB
[runlim] sample:		339.8 seconds, 1054.5 MB
[runlim] sample:		349.8 seconds, 1537.4 MB
[runlim] sample:		359.8 seconds, 1300.4 MB
[runlim] sample:		369.8 seconds, 1446.3 MB
[runlim] sample:		379.8 seconds, 1485.1 MB
[runlim] sample:		389.8 seconds, 1522.1 MB
[runlim] sample:		399.8 seconds, 1562.7 MB
[runlim] sample:		409.8 seconds, 1450.9 MB
[runlim] sample:		419.8 seconds, 1482.4 MB
[runlim] sample:		429.8 seconds, 1669.2 MB
[runlim] sample:		439.8 seconds, 1704.5 MB
[runlim] sample:		449.8 seconds, 1574.1 MB
[runlim] sample:		459.8 seconds, 1770.7 MB
[runlim] sample:		469.8 seconds, 1807.3 MB
[runlim] sample:		479.8 seconds, 1840.7 MB
[runlim] sample:		489.8 seconds, 1781.4 MB
[runlim] sample:		499.8 seconds, 1910.9 MB
[runlim] sample:		509.8 seconds, 1942.1 MB
[runlim] sample:		519.8 seconds, 1980.7 MB
[runlim] sample:		529.8 seconds, 2019.1 MB
[runlim] sample:		539.8 seconds, 2059.2 MB
[runlim] sample:		549.7 seconds, 2094.3 MB
[runlim] sample:		559.7 seconds, 2128.2 MB
[runlim] sample:		569.7 seconds, 1951.4 MB
[runlim] sample:		579.7 seconds, 2207.2 MB
[runlim] sample:		589.7 seconds, 2243.2 MB
[runlim] sample:		599.7 seconds, 2923.4 MB
[runlim] sample:		609.7 seconds, 2622.6 MB
[runlim] sample:		619.7 seconds, 2661.8 MB
[runlim] sample:		629.7 seconds, 2446.5 MB
[runlim] sample:		639.7 seconds, 2724.2 MB
[runlim] sample:		649.7 seconds, 2766.4 MB
[runlim] sample:		659.7 seconds, 2577.9 MB
[runlim] sample:		669.7 seconds, 2559.1 MB
[runlim] sample:		679.7 seconds, 2852.1 MB
[runlim] sample:		689.7 seconds, 2875.9 MB
[runlim] sample:		699.7 seconds, 2915.8 MB
[runlim] sample:		709.7 seconds, 2948.2 MB
[runlim] sample:		719.7 seconds, 2979.0 MB
[runlim] sample:		729.7 seconds, 3006.7 MB
[runlim] sample:		739.7 seconds, 3042.4 MB
[runlim] sample:		749.7 seconds, 3012.4 MB
[runlim] sample:		759.7 seconds, 3100.3 MB
[runlim] sample:		769.7 seconds, 3131.0 MB
[runlim] sample:		779.7 seconds, 3153.8 MB
[runlim] sample:		789.7 seconds, 3011.8 MB
[runlim] sample:		799.7 seconds, 3200.2 MB
[runlim] sample:		809.7 seconds, 3242.1 MB
[runlim] sample:		819.7 seconds, 3255.9 MB
[runlim] sample:		829.7 seconds, 3290.4 MB
[runlim] sample:		839.6 seconds, 3319.8 MB
[runlim] sample:		849.6 seconds, 3348.3 MB
[runlim] sample:		859.6 seconds, 3378.3 MB
[runlim] sample:		869.6 seconds, 3405.8 MB
[runlim] sample:		879.6 seconds, 3429.8 MB
[runlim] sample:		889.6 seconds, 3459.6 MB
[runlim] sample:		899.6 seconds, 3487.1 MB
[runlim] sample:		909.6 seconds, 3519.1 MB
[runlim] sample:		919.6 seconds, 3546.1 MB
[runlim] sample:		929.6 seconds, 3570.4 MB
[runlim] sample:		939.6 seconds, 3601.9 MB
[runlim] sample:		949.6 seconds, 3627.8 MB
[runlim] sample:		959.6 seconds, 3653.8 MB
[runlim] sample:		969.6 seconds, 3689.8 MB
[runlim] sample:		979.6 seconds, 3713.9 MB
[runlim] sample:		989.6 seconds, 3409.3 MB
[runlim] sample:		999.6 seconds, 3753.8 MB
[runlim] sample:		1009.6 seconds, 3779.8 MB
[runlim] sample:		1019.6 seconds, 3814.0 MB
[runlim] sample:		1029.6 seconds, 3438.9 MB
[runlim] sample:		1039.6 seconds, 3855.7 MB
[runlim] sample:		1049.6 seconds, 3629.9 MB
[runlim] sample:		1059.5 seconds, 3908.5 MB
[runlim] sample:		1069.5 seconds, 3528.3 MB
[runlim] sample:		1079.6 seconds, 3961.1 MB
[runlim] sample:		1089.5 seconds, 3622.1 MB
[runlim] sample:		1099.5 seconds, 4017.3 MB
[runlim] sample:		1109.5 seconds, 3625.7 MB
[runlim] sample:		1119.5 seconds, 4078.8 MB
[runlim] sample:		1129.5 seconds, 4096.2 MB
[runlim] sample:		1139.5 seconds, 4123.8 MB
[runlim] sample:		1149.5 seconds, 4171.1 MB
[runlim] sample:		1159.5 seconds, 4189.9 MB
[runlim] sample:		1169.5 seconds, 4223.8 MB
[runlim] sample:		1179.5 seconds, 4249.8 MB
[runlim] sample:		1189.5 seconds, 4272.9 MB
[runlim] sample:		1199.5 seconds, 3984.9 MB
[runlim] sample:		1209.5 seconds, 3865.1 MB
[runlim] sample:		1219.5 seconds, 4359.4 MB
[runlim] sample:		1229.5 seconds, 4375.8 MB
[runlim] sample:		1239.5 seconds, 4585.9 MB
[runlim] sample:		1249.5 seconds, 5071.4 MB
[runlim] sample:		1259.5 seconds, 5095.3 MB
[runlim] sample:		1269.5 seconds, 5118.3 MB
[runlim] sample:		1279.5 seconds, 5145.4 MB
[runlim] sample:		1289.5 seconds, 5009.2 MB
[runlim] sample:		1299.5 seconds, 5196.2 MB
[runlim] sample:		1309.5 seconds, 5220.3 MB
[runlim] sample:		1319.5 seconds, 4753.3 MB
[runlim] sample:		1329.5 seconds, 5273.6 MB
[runlim] sample:		1339.5 seconds, 5175.8 MB
[runlim] sample:		1349.5 seconds, 5120.4 MB
[runlim] sample:		1359.5 seconds, 5355.1 MB
[runlim] sample:		1369.5 seconds, 5378.4 MB
[runlim] sample:		1379.5 seconds, 5405.9 MB
[runlim] sample:		1389.5 seconds, 4987.8 MB
[runlim] sample:		1399.5 seconds, 5459.8 MB
[runlim] sample:		1409.5 seconds, 5056.5 MB
[runlim] sample:		1419.5 seconds, 5509.2 MB
[runlim] sample:		1429.5 seconds, 5529.5 MB
[runlim] sample:		1439.5 seconds, 5044.9 MB
[runlim] sample:		1449.4 seconds, 5933.5 MB
[runlim] sample:		1459.5 seconds, 5057.0 MB
[runlim] sample:		1469.4 seconds, 5082.0 MB
[runlim] sample:		1479.4 seconds, 5463.3 MB
[runlim] sample:		1489.4 seconds, 5938.4 MB
[runlim] sample:		1499.4 seconds, 5681.7 MB
[runlim] sample:		1509.4 seconds, 5715.7 MB
[runlim] sample:		1519.4 seconds, 5726.9 MB
[runlim] sample:		1529.4 seconds, 5752.5 MB
[runlim] sample:		1539.4 seconds, 5770.7 MB
[runlim] sample:		1549.4 seconds, 5788.2 MB
[runlim] sample:		1559.4 seconds, 5808.6 MB
[runlim] sample:		1569.4 seconds, 5829.8 MB
[runlim] sample:		1579.4 seconds, 5854.4 MB
[runlim] sample:		1589.4 seconds, 5874.8 MB
[runlim] sample:		1599.4 seconds, 5897.9 MB
[runlim] sample:		1609.4 seconds, 5915.9 MB
[runlim] sample:		1619.4 seconds, 5937.9 MB
[runlim] sample:		1629.4 seconds, 5955.7 MB
[runlim] sample:		1639.4 seconds, 5895.5 MB
[runlim] sample:		1649.4 seconds, 5663.4 MB
[runlim] sample:		1659.4 seconds, 5614.3 MB
[runlim] sample:		1669.4 seconds, 6040.2 MB
[runlim] sample:		1679.4 seconds, 6057.6 MB
[runlim] sample:		1689.4 seconds, 6078.9 MB
[runlim] sample:		1699.4 seconds, 6098.4 MB
[runlim] sample:		1709.4 seconds, 6118.0 MB
[runlim] sample:		1719.4 seconds, 6137.6 MB
[runlim] sample:		1729.4 seconds, 6515.8 MB
[runlim] sample:		1739.4 seconds, 5704.4 MB
[runlim] sample:		1749.3 seconds, 6195.0 MB
[runlim] sample:		1759.3 seconds, 6216.9 MB
[runlim] sample:		1769.3 seconds, 6251.0 MB
[runlim] sample:		1779.3 seconds, 6256.0 MB
[runlim] sample:		1789.3 seconds, 6282.4 MB
[runlim] sample:		1799.3 seconds, 6300.7 MB
[runlim] sample:		1809.3 seconds, 6322.7 MB
[runlim] sample:		1819.3 seconds, 6533.3 MB
[runlim] sample:		1829.3 seconds, 5952.9 MB
[runlim] sample:		1839.3 seconds, 6396.3 MB
[runlim] sample:		1849.3 seconds, 6408.7 MB
[runlim] sample:		1859.3 seconds, 6435.3 MB
[runlim] sample:		1869.3 seconds, 6496.3 MB
[runlim] sample:		1879.3 seconds, 5994.7 MB
[runlim] sample:		1889.3 seconds, 6491.6 MB
[runlim] sample:		1899.3 seconds, 6514.0 MB
[runlim] sample:		1909.3 seconds, 6532.6 MB
[runlim] sample:		1919.3 seconds, 6193.4 MB
[runlim] sample:		1929.3 seconds, 6572.7 MB
[runlim] sample:		1939.3 seconds, 6413.3 MB
[runlim] sample:		1949.3 seconds, 6615.6 MB
[runlim] sample:		1959.3 seconds, 6637.8 MB
[runlim] sample:		1969.3 seconds, 6390.0 MB
[runlim] sample:		1979.3 seconds, 6671.6 MB
[runlim] sample:		1989.3 seconds, 6691.6 MB
[runlim] sample:		1999.3 seconds, 6392.1 MB
[runlim] sample:		2009.3 seconds, 6730.6 MB
[runlim] sample:		2019.2 seconds, 6751.7 MB
[runlim] sample:		2029.3 seconds, 6444.4 MB
[runlim] sample:		2039.2 seconds, 6791.8 MB
[runlim] sample:		2049.2 seconds, 6807.6 MB
[runlim] sample:		2059.2 seconds, 6231.4 MB
[runlim] sample:		2069.2 seconds, 6846.2 MB
[runlim] sample:		2079.2 seconds, 6681.6 MB
[runlim] sample:		2089.2 seconds, 6885.9 MB
[runlim] sample:		2099.2 seconds, 6379.1 MB
[runlim] sample:		2109.2 seconds, 6928.2 MB
[runlim] sample:		2119.2 seconds, 7107.7 MB
[runlim] sample:		2129.2 seconds, 6965.8 MB
[runlim] sample:		2139.2 seconds, 7071.3 MB
[runlim] sample:		2149.2 seconds, 7005.9 MB
[runlim] sample:		2159.2 seconds, 7026.9 MB
[runlim] sample:		2169.2 seconds, 7044.7 MB
[runlim] sample:		2179.2 seconds, 7056.8 MB
[runlim] sample:		2189.2 seconds, 7085.0 MB
[runlim] sample:		2199.2 seconds, 7105.9 MB
[runlim] sample:		2209.2 seconds, 7123.1 MB
[runlim] sample:		2219.2 seconds, 7124.4 MB
[runlim] sample:		2229.2 seconds, 7163.8 MB
[runlim] sample:		2239.2 seconds, 7345.8 MB
[runlim] sample:		2249.2 seconds, 7202.1 MB
[runlim] sample:		2259.2 seconds, 6820.2 MB
[runlim] sample:		2269.2 seconds, 7237.6 MB
[runlim] sample:		2279.2 seconds, 7256.7 MB
[runlim] sample:		2289.2 seconds, 7288.5 MB
[runlim] sample:		2299.2 seconds, 7296.4 MB
[runlim] sample:		2309.2 seconds, 7317.6 MB
[runlim] sample:		2319.2 seconds, 7047.9 MB
[runlim] sample:		2329.2 seconds, 7529.6 MB
[runlim] sample:		2339.2 seconds, 7369.3 MB
[runlim] sample:		2349.2 seconds, 6958.2 MB
[runlim] sample:		2359.2 seconds, 7406.3 MB
[runlim] sample:		2369.2 seconds, 7423.7 MB
[runlim] sample:		2379.2 seconds, 7604.0 MB
[runlim] sample:		2389.2 seconds, 7464.3 MB
[runlim] sample:		2399.2 seconds, 6705.7 MB
[runlim] sample:		2409.2 seconds, 7505.6 MB
[runlim] sample:		2419.2 seconds, 7521.8 MB
[runlim] sample:		2429.1 seconds, 7398.0 MB
[runlim] sample:		2439.1 seconds, 7554.6 MB
[runlim] sample:		2449.1 seconds, 7573.9 MB
[runlim] sample:		2459.1 seconds, 7455.3 MB
[runlim] sample:		2469.1 seconds, 7611.3 MB
[runlim] sample:		2479.1 seconds, 7624.6 MB
[runlim] sample:		2489.1 seconds, 7174.9 MB
[runlim] sample:		2499.1 seconds, 7662.7 MB
[runlim] sample:		2509.1 seconds, 7680.6 MB
[runlim] sample:		2519.1 seconds, 7702.6 MB
[runlim] sample:		2529.1 seconds, 7331.5 MB
[runlim] sample:		2539.1 seconds, 7741.7 MB
[runlim] sample:		2549.1 seconds, 7762.4 MB
[runlim] sample:		2559.1 seconds, 7774.7 MB
[runlim] sample:		2569.1 seconds, 7431.9 MB
[runlim] sample:		2579.1 seconds, 7820.8 MB
[runlim] sample:		2589.1 seconds, 7838.5 MB
[runlim] sample:		2599.1 seconds, 7121.5 MB
[runlim] sample:		2609.1 seconds, 7941.6 MB
[runlim] sample:		2619.1 seconds, 7892.8 MB
[runlim] sample:		2629.1 seconds, 7909.0 MB
[runlim] sample:		2639.1 seconds, 7931.2 MB
[runlim] sample:		2649.1 seconds, 7946.2 MB
[runlim] sample:		2659.1 seconds, 7328.9 MB
[runlim] sample:		2669.1 seconds, 7856.6 MB
[runlim] sample:		2679.1 seconds, 7988.8 MB
[runlim] sample:		2689.1 seconds, 8017.6 MB
[runlim] sample:		2699.1 seconds, 8031.9 MB
[runlim] sample:		2709.1 seconds, 7192.4 MB
[runlim] sample:		2719.1 seconds, 7992.4 MB
[runlim] sample:		2729.1 seconds, 8086.7 MB
[runlim] sample:		2739.1 seconds, 8149.9 MB
[runlim] sample:		2749.0 seconds, 8151.9 MB
[runlim] sample:		2759.0 seconds, 8167.9 MB
[runlim] sample:		2769.0 seconds, 7351.3 MB
[runlim] sample:		2779.0 seconds, 8199.9 MB
[runlim] sample:		2789.0 seconds, 8217.8 MB
[runlim] sample:		2799.0 seconds, 7463.6 MB
[runlim] sample:		2809.0 seconds, 7914.7 MB
[runlim] sample:		2819.0 seconds, 7971.0 MB
[runlim] sample:		2829.0 seconds, 8291.7 MB
[runlim] sample:		2839.0 seconds, 8307.5 MB
[runlim] sample:		2849.0 seconds, 8322.0 MB
[runlim] sample:		2859.0 seconds, 8338.7 MB
[runlim] sample:		2869.0 seconds, 8355.9 MB
[runlim] sample:		2879.0 seconds, 8373.9 MB
[runlim] sample:		2889.0 seconds, 7610.7 MB
[runlim] sample:		2899.0 seconds, 7802.2 MB
[runlim] sample:		2909.0 seconds, 8347.7 MB
[runlim] sample:		2919.0 seconds, 8453.5 MB
[runlim] sample:		2929.0 seconds, 8465.9 MB
[runlim] sample:		2939.0 seconds, 8486.6 MB
[runlim] sample:		2949.0 seconds, 8505.0 MB
[runlim] sample:		2959.0 seconds, 8545.6 MB
[runlim] sample:		2969.0 seconds, 8547.6 MB
[runlim] sample:		2979.0 seconds, 8555.2 MB
[runlim] sample:		2989.0 seconds, 8572.6 MB
[runlim] sample:		2999.0 seconds, 8587.0 MB
[runlim] sample:		3009.0 seconds, 8601.2 MB
[runlim] sample:		3019.0 seconds, 11238.8 MB
[runlim] sample:		3029.0 seconds, 9272.6 MB
[runlim] sample:		3039.0 seconds, 9019.4 MB
[runlim] sample:		3049.0 seconds, 9036.3 MB
[runlim] sample:		3059.0 seconds, 9172.3 MB
[runlim] sample:		3069.0 seconds, 9429.0 MB
[runlim] sample:		3078.9 seconds, 9206.2 MB
[runlim] sample:		3088.9 seconds, 9437.8 MB
[runlim] sample:		3098.9 seconds, 9127.9 MB
[runlim] sample:		3108.9 seconds, 9126.5 MB
[runlim] sample:		3118.9 seconds, 10085.2 MB
[runlim] sample:		3128.9 seconds, 10102.8 MB
[runlim] sample:		3138.9 seconds, 10119.8 MB
[runlim] sample:		3148.9 seconds, 10137.0 MB
[runlim] sample:		3158.9 seconds, 10152.8 MB
[runlim] sample:		3168.9 seconds, 10168.0 MB
[runlim] sample:		3178.9 seconds, 10156.8 MB
[runlim] sample:		3188.9 seconds, 10194.2 MB
[runlim] sample:		3198.9 seconds, 10026.1 MB
[runlim] sample:		3208.9 seconds, 10071.7 MB
[runlim] sample:		3218.9 seconds, 9731.7 MB
[runlim] sample:		3228.9 seconds, 9629.4 MB
[runlim] sample:		3238.9 seconds, 9778.9 MB
[runlim] sample:		3248.9 seconds, 9642.7 MB
[runlim] sample:		3258.9 seconds, 10313.2 MB
[runlim] sample:		3268.9 seconds, 10326.8 MB
[runlim] sample:		3278.9 seconds, 10343.2 MB
[runlim] sample:		3288.9 seconds, 10119.7 MB
[runlim] sample:		3298.9 seconds, 10017.9 MB
[runlim] sample:		3308.9 seconds, 9875.6 MB
[runlim] sample:		3318.9 seconds, 10407.4 MB
[runlim] sample:		3328.9 seconds, 10423.8 MB
[runlim] sample:		3338.9 seconds, 10355.2 MB
[runlim] sample:		3348.9 seconds, 10069.7 MB
[runlim] sample:		3358.8 seconds, 9892.6 MB
[runlim] sample:		3368.9 seconds, 9591.1 MB
[runlim] sample:		3378.8 seconds, 9501.4 MB
[runlim] sample:		3388.8 seconds, 10516.9 MB
[runlim] sample:		3398.8 seconds, 10537.0 MB
[runlim] sample:		3408.8 seconds, 10554.9 MB
[runlim] sample:		3418.8 seconds, 9801.7 MB
[runlim] sample:		3428.8 seconds, 10586.0 MB
[runlim] sample:		3438.8 seconds, 10606.1 MB
[runlim] sample:		3448.8 seconds, 10622.2 MB
[runlim] sample:		3458.8 seconds, 10195.3 MB
[runlim] sample:		3468.8 seconds, 10037.7 MB
[runlim] sample:		3478.8 seconds, 10664.9 MB
[runlim] sample:		3488.8 seconds, 10650.5 MB
[runlim] sample:		3498.8 seconds, 9969.0 MB
[runlim] sample:		3508.8 seconds, 10708.1 MB
[runlim] sample:		3518.8 seconds, 10725.7 MB
[runlim] sample:		3528.8 seconds, 9707.0 MB
[runlim] sample:		3538.8 seconds, 9719.7 MB
[runlim] sample:		3548.8 seconds, 9732.2 MB
[runlim] sample:		3558.8 seconds, 9763.2 MB
[runlim] sample:		3568.8 seconds, 9801.1 MB
[runlim] sample:		3578.8 seconds, 10009.3 MB
[runlim] sample:		3588.8 seconds, 9796.4 MB
[runlim] sample:		3598.8 seconds, 9823.3 MB
[runlim] end:			Mon Jan 14 21:28:50 2019
[runlim] status:		out of time
[runlim] result:		1
[runlim] children:		0
[runlim] real:			3601.58 seconds
[runlim] time:			3600.17 seconds
[runlim] space:			11826.8 MB
[runlim] samples:		36014
