[runlim] version:		1.7
[runlim] sample:		209.9 seconds, 76.2 MB
[runlim] sample:		219.9 seconds, 76.4 MB
[runlim] sample:		229.9 seconds, 76.5 MB
[runlim] sample:		239.9 seconds, 76.6 MB
[runlim] sample:		249.9 seconds, 76.6 MB
[runlim] sample:		259.9 seconds, 76.7 MB
[runlim] sample:		269.9 seconds, 76.7 MB
[runlim] sample:		279.9 seconds, 76.7 MB
[runlim] sample:		289.9 seconds, 76.7 MB
[runlim] sample:		299.9 seconds, 76.9 MB
[runlim] sample:		309.9 seconds, 76.9 MB
[runlim] sample:		319.9 seconds, 77.0 MB
[runlim] sample:		329.9 seconds, 78.0 MB
[runlim] sample:		339.9 seconds, 78.0 MB
[runlim] sample:		349.9 seconds, 78.0 MB
[runlim] sample:		359.9 seconds, 78.2 MB
[runlim] sample:		369.9 seconds, 78.2 MB
[runlim] sample:		379.9 seconds, 78.2 MB
[runlim] sample:		389.9 seconds, 78.2 MB
[runlim] sample:		399.9 seconds, 78.2 MB
[runlim] sample:		409.9 seconds, 78.2 MB
[runlim] sample:		419.9 seconds, 78.2 MB
[runlim] sample:		429.9 seconds, 78.2 MB
[runlim] sample:		439.9 seconds, 78.4 MB
[runlim] sample:		449.9 seconds, 78.4 MB
[runlim] sample:		459.9 seconds, 78.6 MB
[runlim] sample:		469.9 seconds, 78.6 MB
[runlim] sample:		479.9 seconds, 78.7 MB
[runlim] sample:		489.9 seconds, 78.7 MB
[runlim] sample:		499.9 seconds, 78.7 MB
[runlim] sample:		509.9 seconds, 78.7 MB
[runlim] sample:		519.9 seconds, 78.7 MB
[runlim] sample:		529.9 seconds, 78.7 MB
[runlim] sample:		539.9 seconds, 78.7 MB
[runlim] sample:		549.9 seconds, 78.7 MB
[runlim] sample:		559.9 seconds, 78.7 MB
[runlim] sample:		569.9 seconds, 79.4 MB
[runlim] sample:		579.9 seconds, 79.4 MB
[runlim] sample:		589.9 seconds, 79.4 MB
[runlim] sample:		599.9 seconds, 79.5 MB
[runlim] sample:		609.9 seconds, 79.5 MB
[runlim] sample:		619.9 seconds, 79.5 MB
[runlim] sample:		629.9 seconds, 79.5 MB
[runlim] sample:		639.9 seconds, 79.6 MB
[runlim] sample:		649.9 seconds, 79.6 MB
[runlim] sample:		659.9 seconds, 79.6 MB
[runlim] sample:		669.9 seconds, 79.6 MB
[runlim] sample:		679.9 seconds, 79.6 MB
[runlim] sample:		689.9 seconds, 79.6 MB
[runlim] sample:		699.9 seconds, 79.6 MB
[runlim] sample:		709.9 seconds, 79.6 MB
[runlim] sample:		719.9 seconds, 79.6 MB
[runlim] sample:		729.9 seconds, 81.3 MB
[runlim] sample:		739.9 seconds, 81.3 MB
[runlim] sample:		749.9 seconds, 81.4 MB
[runlim] sample:		759.9 seconds, 81.4 MB
[runlim] sample:		769.9 seconds, 81.4 MB
[runlim] sample:		779.9 seconds, 81.4 MB
[runlim] sample:		789.9 seconds, 81.4 MB
[runlim] sample:		799.9 seconds, 81.4 MB
[runlim] sample:		809.9 seconds, 81.4 MB
[runlim] sample:		819.9 seconds, 81.4 MB
[runlim] sample:		829.9 seconds, 81.4 MB
[runlim] sample:		839.9 seconds, 81.4 MB
[runlim] sample:		849.9 seconds, 81.5 MB
[runlim] sample:		859.9 seconds, 81.5 MB
[runlim] sample:		869.9 seconds, 81.5 MB
[runlim] sample:		879.9 seconds, 81.5 MB
[runlim] sample:		889.9 seconds, 81.5 MB
[runlim] sample:		899.9 seconds, 82.1 MB
[runlim] sample:		909.9 seconds, 82.3 MB
[runlim] sample:		919.9 seconds, 82.3 MB
[runlim] sample:		929.9 seconds, 83.0 MB
[runlim] sample:		939.9 seconds, 83.0 MB
[runlim] sample:		949.9 seconds, 83.0 MB
[runlim] sample:		959.9 seconds, 83.1 MB
[runlim] sample:		969.9 seconds, 83.1 MB
[runlim] sample:		979.9 seconds, 83.1 MB
[runlim] sample:		989.9 seconds, 83.1 MB
[runlim] sample:		999.9 seconds, 83.1 MB
[runlim] sample:		1009.9 seconds, 83.1 MB
[runlim] sample:		1019.9 seconds, 83.6 MB
[runlim] sample:		1029.9 seconds, 83.6 MB
[runlim] sample:		1039.9 seconds, 83.6 MB
[runlim] sample:		1049.9 seconds, 83.6 MB
[runlim] sample:		1059.9 seconds, 83.6 MB
[runlim] sample:		1069.9 seconds, 83.6 MB
[runlim] sample:		1079.9 seconds, 83.6 MB
[runlim] sample:		1089.9 seconds, 83.6 MB
[runlim] sample:		1099.9 seconds, 83.6 MB
[runlim] sample:		1109.9 seconds, 83.6 MB
[runlim] sample:		1119.9 seconds, 83.6 MB
[runlim] sample:		1129.9 seconds, 83.8 MB
[runlim] sample:		1139.9 seconds, 83.8 MB
[runlim] sample:		1149.9 seconds, 83.8 MB
[runlim] sample:		1159.9 seconds, 83.8 MB
[runlim] sample:		1169.9 seconds, 83.8 MB
[runlim] sample:		1179.9 seconds, 83.8 MB
[runlim] sample:		1189.9 seconds, 83.8 MB
[runlim] sample:		1199.9 seconds, 83.8 MB
[runlim] sample:		1209.9 seconds, 83.8 MB
[runlim] sample:		1219.8 seconds, 83.8 MB
[runlim] sample:		1229.8 seconds, 83.8 MB
[runlim] sample:		1239.8 seconds, 83.8 MB
[runlim] sample:		1249.8 seconds, 83.8 MB
[runlim] sample:		1259.8 seconds, 83.8 MB
[runlim] sample:		1269.8 seconds, 83.8 MB
[runlim] sample:		1279.8 seconds, 83.8 MB
[runlim] sample:		1289.8 seconds, 83.8 MB
[runlim] sample:		1299.8 seconds, 83.8 MB
[runlim] sample:		1309.8 seconds, 83.8 MB
[runlim] sample:		1319.8 seconds, 83.8 MB
[runlim] sample:		1329.8 seconds, 83.9 MB
[runlim] sample:		1339.8 seconds, 83.9 MB
[runlim] end:			Mon Jan 14 20:19:43 2019
[runlim] status:		ok
[runlim] result:		0
[runlim] children:		0
[runlim] real:			1344.16 seconds
[runlim] time:			1343.76 seconds
[runlim] space:			84.0 MB
[runlim] samples:		13439
