[runlim] version:		1.7
[runlim] sample:		179.9 seconds, 1371.4 MB
[runlim] sample:		189.9 seconds, 1425.5 MB
[runlim] sample:		199.9 seconds, 1481.4 MB
[runlim] sample:		209.9 seconds, 1544.8 MB
[runlim] sample:		219.9 seconds, 1594.7 MB
[runlim] sample:		229.9 seconds, 1609.6 MB
[runlim] sample:		239.9 seconds, 1693.5 MB
[runlim] sample:		249.9 seconds, 1707.3 MB
[runlim] sample:		259.9 seconds, 1808.2 MB
[runlim] sample:		269.9 seconds, 1862.8 MB
[runlim] sample:		279.9 seconds, 1905.0 MB
[runlim] sample:		289.9 seconds, 1948.7 MB
[runlim] sample:		299.9 seconds, 1994.5 MB
[runlim] sample:		309.9 seconds, 2012.1 MB
[runlim] sample:		319.9 seconds, 2093.1 MB
[runlim] sample:		329.9 seconds, 2140.4 MB
[runlim] sample:		339.9 seconds, 2840.0 MB
[runlim] sample:		349.9 seconds, 2538.4 MB
[runlim] sample:		359.9 seconds, 2587.9 MB
[runlim] sample:		369.9 seconds, 2393.3 MB
[runlim] sample:		379.9 seconds, 2689.3 MB
[runlim] sample:		389.9 seconds, 2738.9 MB
[runlim] sample:		399.9 seconds, 2785.6 MB
[runlim] sample:		409.9 seconds, 2835.1 MB
[runlim] sample:		419.9 seconds, 2884.8 MB
[runlim] sample:		429.9 seconds, 2930.9 MB
[runlim] sample:		439.9 seconds, 2976.1 MB
[runlim] sample:		449.9 seconds, 3025.8 MB
[runlim] sample:		459.9 seconds, 2788.6 MB
[runlim] sample:		469.9 seconds, 2977.3 MB
[runlim] sample:		479.9 seconds, 3130.3 MB
[runlim] sample:		489.9 seconds, 3187.7 MB
[runlim] sample:		499.9 seconds, 3221.1 MB
[runlim] sample:		509.9 seconds, 3253.2 MB
[runlim] sample:		519.9 seconds, 3390.3 MB
[runlim] sample:		529.9 seconds, 3015.3 MB
[runlim] sample:		539.9 seconds, 3377.9 MB
[runlim] sample:		550.0 seconds, 3415.9 MB
[runlim] sample:		559.9 seconds, 3452.8 MB
[runlim] sample:		570.0 seconds, 3496.2 MB
[runlim] sample:		580.0 seconds, 3533.1 MB
[runlim] sample:		589.9 seconds, 3459.0 MB
[runlim] sample:		600.0 seconds, 3282.2 MB
[runlim] sample:		609.9 seconds, 3649.8 MB
[runlim] sample:		620.0 seconds, 3694.6 MB
[runlim] sample:		630.0 seconds, 3738.8 MB
[runlim] sample:		640.0 seconds, 3519.1 MB
[runlim] sample:		649.9 seconds, 3829.7 MB
[runlim] sample:		660.0 seconds, 3871.1 MB
[runlim] sample:		670.0 seconds, 3916.5 MB
[runlim] sample:		680.0 seconds, 3958.6 MB
[runlim] sample:		689.9 seconds, 3999.6 MB
[runlim] sample:		700.0 seconds, 4039.2 MB
[runlim] sample:		710.0 seconds, 4072.8 MB
[runlim] sample:		720.0 seconds, 4110.2 MB
[runlim] sample:		730.0 seconds, 4157.6 MB
[runlim] sample:		740.0 seconds, 4194.9 MB
[runlim] sample:		750.0 seconds, 3932.4 MB
[runlim] sample:		760.0 seconds, 4291.1 MB
[runlim] sample:		770.0 seconds, 5612.5 MB
[runlim] sample:		780.0 seconds, 4988.5 MB
[runlim] sample:		790.0 seconds, 4972.9 MB
[runlim] sample:		800.0 seconds, 5070.1 MB
[runlim] sample:		810.0 seconds, 5111.8 MB
[runlim] sample:		820.0 seconds, 5146.7 MB
[runlim] sample:		830.0 seconds, 5176.0 MB
[runlim] sample:		840.0 seconds, 5210.8 MB
[runlim] sample:		850.0 seconds, 5240.2 MB
[runlim] sample:		860.0 seconds, 5275.3 MB
[runlim] sample:		870.0 seconds, 5307.9 MB
[runlim] sample:		880.0 seconds, 5344.1 MB
[runlim] sample:		890.0 seconds, 5382.0 MB
[runlim] sample:		900.0 seconds, 5411.5 MB
[runlim] sample:		910.0 seconds, 5439.4 MB
[runlim] sample:		920.0 seconds, 5628.8 MB
[runlim] sample:		930.0 seconds, 5506.0 MB
[runlim] sample:		940.0 seconds, 5537.1 MB
[runlim] sample:		950.0 seconds, 5573.0 MB
[runlim] sample:		960.0 seconds, 5100.3 MB
[runlim] sample:		970.0 seconds, 5650.4 MB
[runlim] sample:		980.0 seconds, 5685.4 MB
[runlim] sample:		990.0 seconds, 5721.2 MB
[runlim] sample:		1000.0 seconds, 5760.3 MB
[runlim] sample:		1010.0 seconds, 5504.3 MB
[runlim] sample:		1020.0 seconds, 5825.4 MB
[runlim] sample:		1030.0 seconds, 5861.7 MB
[runlim] sample:		1040.0 seconds, 5898.6 MB
[runlim] sample:		1050.0 seconds, 5931.4 MB
[runlim] sample:		1060.0 seconds, 5478.5 MB
[runlim] sample:		1070.0 seconds, 5650.2 MB
[runlim] sample:		1080.0 seconds, 6097.8 MB
[runlim] sample:		1090.0 seconds, 6100.1 MB
[runlim] sample:		1100.0 seconds, 6131.1 MB
[runlim] sample:		1110.0 seconds, 6169.1 MB
[runlim] sample:		1120.0 seconds, 6210.3 MB
[runlim] sample:		1130.0 seconds, 6248.3 MB
[runlim] sample:		1140.0 seconds, 6285.2 MB
[runlim] sample:		1150.0 seconds, 6324.8 MB
[runlim] sample:		1160.0 seconds, 6024.0 MB
[runlim] sample:		1170.0 seconds, 6402.1 MB
[runlim] sample:		1180.0 seconds, 6440.6 MB
[runlim] sample:		1190.0 seconds, 6479.5 MB
[runlim] sample:		1200.0 seconds, 6516.7 MB
[runlim] sample:		1210.0 seconds, 6548.9 MB
[runlim] sample:		1220.0 seconds, 6581.4 MB
[runlim] sample:		1230.0 seconds, 6618.3 MB
[runlim] sample:		1240.0 seconds, 6705.1 MB
[runlim] sample:		1250.0 seconds, 6081.8 MB
[runlim] sample:		1260.0 seconds, 6178.1 MB
[runlim] sample:		1270.0 seconds, 6566.1 MB
[runlim] sample:		1280.0 seconds, 6811.6 MB
[runlim] sample:		1290.0 seconds, 6845.0 MB
[runlim] sample:		1300.0 seconds, 6875.8 MB
[runlim] sample:		1310.0 seconds, 6906.7 MB
[runlim] sample:		1320.0 seconds, 6878.0 MB
[runlim] sample:		1330.0 seconds, 6837.1 MB
[runlim] sample:		1340.0 seconds, 6556.9 MB
[runlim] sample:		1350.0 seconds, 6717.0 MB
[runlim] sample:		1360.0 seconds, 7103.7 MB
[runlim] sample:		1370.0 seconds, 7206.0 MB
[runlim] sample:		1380.0 seconds, 6583.2 MB
[runlim] sample:		1390.0 seconds, 6522.4 MB
[runlim] sample:		1400.0 seconds, 7209.5 MB
[runlim] sample:		1410.0 seconds, 7239.8 MB
[runlim] sample:		1420.0 seconds, 6790.5 MB
[runlim] sample:		1430.0 seconds, 7297.1 MB
[runlim] sample:		1440.0 seconds, 7829.0 MB
[runlim] sample:		1450.0 seconds, 7361.6 MB
[runlim] sample:		1460.0 seconds, 7393.5 MB
[runlim] sample:		1470.0 seconds, 7109.7 MB
[runlim] sample:		1480.0 seconds, 7456.5 MB
[runlim] sample:		1490.0 seconds, 7659.6 MB
[runlim] sample:		1500.0 seconds, 6937.1 MB
[runlim] sample:		1510.0 seconds, 7556.1 MB
[runlim] sample:		1520.0 seconds, 7363.6 MB
[runlim] sample:		1530.0 seconds, 7628.7 MB
[runlim] sample:		1540.0 seconds, 7568.4 MB
[runlim] sample:		1550.0 seconds, 7699.0 MB
[runlim] sample:		1560.0 seconds, 7732.4 MB
[runlim] sample:		1570.0 seconds, 7509.4 MB
[runlim] sample:		1580.0 seconds, 7800.6 MB
[runlim] sample:		1590.0 seconds, 7979.7 MB
[runlim] sample:		1600.0 seconds, 7860.7 MB
[runlim] sample:		1610.0 seconds, 7977.3 MB
[runlim] sample:		1620.0 seconds, 7924.5 MB
[runlim] sample:		1630.0 seconds, 8047.6 MB
[runlim] sample:		1640.0 seconds, 7990.6 MB
[runlim] sample:		1650.0 seconds, 8554.4 MB
[runlim] sample:		1660.0 seconds, 8055.8 MB
[runlim] sample:		1670.0 seconds, 8086.3 MB
[runlim] sample:		1680.0 seconds, 8120.9 MB
[runlim] sample:		1690.0 seconds, 8142.1 MB
[runlim] sample:		1700.0 seconds, 7481.3 MB
[runlim] sample:		1710.0 seconds, 8202.3 MB
[runlim] sample:		1720.0 seconds, 7447.2 MB
[runlim] sample:		1730.0 seconds, 8265.2 MB
[runlim] sample:		1740.0 seconds, 7748.7 MB
[runlim] sample:		1750.0 seconds, 8319.3 MB
[runlim] sample:		1760.0 seconds, 8153.2 MB
[runlim] sample:		1770.0 seconds, 8379.7 MB
[runlim] sample:		1780.0 seconds, 8670.1 MB
[runlim] sample:		1790.0 seconds, 8435.5 MB
[runlim] sample:		1800.0 seconds, 8469.1 MB
[runlim] sample:		1810.0 seconds, 8504.6 MB
[runlim] sample:		1820.0 seconds, 11154.6 MB
[runlim] sample:		1830.0 seconds, 11154.6 MB
[runlim] sample:		1840.0 seconds, 9476.3 MB
[runlim] sample:		1850.0 seconds, 9875.3 MB
[runlim] sample:		1860.0 seconds, 10300.1 MB
[runlim] sample:		1870.0 seconds, 9932.2 MB
[runlim] sample:		1880.0 seconds, 9961.0 MB
[runlim] sample:		1890.0 seconds, 9986.7 MB
[runlim] sample:		1900.0 seconds, 10011.6 MB
[runlim] sample:		1910.0 seconds, 10043.9 MB
[runlim] sample:		1920.0 seconds, 10070.5 MB
[runlim] sample:		1930.0 seconds, 10101.6 MB
[runlim] sample:		1940.0 seconds, 10099.7 MB
[runlim] sample:		1950.0 seconds, 10160.6 MB
[runlim] sample:		1960.0 seconds, 9690.3 MB
[runlim] sample:		1970.0 seconds, 10219.8 MB
[runlim] sample:		1980.0 seconds, 10247.4 MB
[runlim] sample:		1990.0 seconds, 10275.2 MB
[runlim] sample:		2000.0 seconds, 10299.9 MB
[runlim] sample:		2010.0 seconds, 10553.7 MB
[runlim] sample:		2020.0 seconds, 10347.7 MB
[runlim] sample:		2030.0 seconds, 9846.4 MB
[runlim] sample:		2040.0 seconds, 10393.8 MB
[runlim] sample:		2050.0 seconds, 10416.2 MB
[runlim] sample:		2060.0 seconds, 10441.7 MB
[runlim] sample:		2070.0 seconds, 10462.9 MB
[runlim] sample:		2080.0 seconds, 10484.3 MB
[runlim] sample:		2090.0 seconds, 10128.7 MB
[runlim] sample:		2100.0 seconds, 10531.5 MB
[runlim] sample:		2110.0 seconds, 10549.9 MB
[runlim] sample:		2120.0 seconds, 10570.1 MB
[runlim] sample:		2130.0 seconds, 10599.1 MB
[runlim] sample:		2140.0 seconds, 10625.4 MB
[runlim] sample:		2150.0 seconds, 11025.0 MB
[runlim] sample:		2160.0 seconds, 10680.1 MB
[runlim] sample:		2170.0 seconds, 10708.6 MB
[runlim] sample:		2180.0 seconds, 10740.7 MB
[runlim] sample:		2190.0 seconds, 10182.1 MB
[runlim] sample:		2200.0 seconds, 10920.1 MB
[runlim] sample:		2210.0 seconds, 10802.1 MB
[runlim] sample:		2220.0 seconds, 10828.1 MB
[runlim] sample:		2230.0 seconds, 10371.6 MB
[runlim] sample:		2240.0 seconds, 10873.6 MB
[runlim] sample:		2250.0 seconds, 10892.2 MB
[runlim] sample:		2260.0 seconds, 10917.9 MB
[runlim] sample:		2270.0 seconds, 10940.3 MB
[runlim] sample:		2280.0 seconds, 9936.3 MB
[runlim] sample:		2290.0 seconds, 10465.0 MB
[runlim] sample:		2300.0 seconds, 11006.4 MB
[runlim] sample:		2310.0 seconds, 11026.3 MB
[runlim] sample:		2320.0 seconds, 11048.1 MB
[runlim] sample:		2330.0 seconds, 11073.7 MB
[runlim] sample:		2340.1 seconds, 10147.2 MB
[runlim] sample:		2350.0 seconds, 10861.0 MB
[runlim] sample:		2360.0 seconds, 11150.5 MB
[runlim] sample:		2370.0 seconds, 11175.4 MB
[runlim] sample:		2380.0 seconds, 11206.5 MB
[runlim] sample:		2390.0 seconds, 11230.5 MB
[runlim] sample:		2400.0 seconds, 10782.4 MB
[runlim] sample:		2410.0 seconds, 10769.0 MB
[runlim] sample:		2420.0 seconds, 11923.1 MB
[runlim] sample:		2430.0 seconds, 11315.7 MB
[runlim] sample:		2440.0 seconds, 11334.2 MB
[runlim] sample:		2450.0 seconds, 11358.0 MB
[runlim] sample:		2460.0 seconds, 11387.1 MB
[runlim] sample:		2470.0 seconds, 11416.9 MB
[runlim] sample:		2480.0 seconds, 11448.2 MB
[runlim] sample:		2490.0 seconds, 10647.8 MB
[runlim] sample:		2500.0 seconds, 11502.2 MB
[runlim] sample:		2510.0 seconds, 11531.7 MB
[runlim] sample:		2520.0 seconds, 11563.9 MB
[runlim] sample:		2530.0 seconds, 11544.2 MB
[runlim] sample:		2539.9 seconds, 11613.3 MB
[runlim] sample:		2550.0 seconds, 11644.7 MB
[runlim] sample:		2559.9 seconds, 11676.0 MB
[runlim] sample:		2569.9 seconds, 11213.5 MB
[runlim] sample:		2579.9 seconds, 11730.2 MB
[runlim] sample:		2589.9 seconds, 11753.8 MB
[runlim] sample:		2599.9 seconds, 11783.1 MB
[runlim] sample:		2609.9 seconds, 10669.2 MB
[runlim] sample:		2619.9 seconds, 11560.3 MB
[runlim] sample:		2629.9 seconds, 11908.5 MB
[runlim] sample:		2639.9 seconds, 12363.7 MB
[runlim] sample:		2649.9 seconds, 11941.5 MB
[runlim] sample:		2659.9 seconds, 11961.3 MB
[runlim] sample:		2669.9 seconds, 11989.1 MB
[runlim] sample:		2679.9 seconds, 11133.3 MB
[runlim] sample:		2689.9 seconds, 12452.8 MB
[runlim] sample:		2699.9 seconds, 12070.1 MB
[runlim] sample:		2709.9 seconds, 12094.7 MB
[runlim] sample:		2719.9 seconds, 12120.8 MB
[runlim] sample:		2729.9 seconds, 11622.9 MB
[runlim] sample:		2739.9 seconds, 12173.5 MB
[runlim] sample:		2749.9 seconds, 12196.6 MB
[runlim] sample:		2759.8 seconds, 12222.4 MB
[runlim] sample:		2769.8 seconds, 11361.9 MB
[runlim] sample:		2779.8 seconds, 12033.9 MB
[runlim] sample:		2789.8 seconds, 12329.2 MB
[runlim] sample:		2799.8 seconds, 12915.8 MB
[runlim] sample:		2809.8 seconds, 12333.6 MB
[runlim] sample:		2819.8 seconds, 12352.2 MB
[runlim] sample:		2829.8 seconds, 12375.2 MB
[runlim] sample:		2839.8 seconds, 12398.4 MB
[runlim] sample:		2849.8 seconds, 12424.8 MB
[runlim] sample:		2859.8 seconds, 12451.3 MB
[runlim] sample:		2869.8 seconds, 12480.9 MB
[runlim] sample:		2879.8 seconds, 11334.9 MB
[runlim] sample:		2889.8 seconds, 11751.4 MB
[runlim] sample:		2899.8 seconds, 12535.3 MB
[runlim] sample:		2909.8 seconds, 12579.2 MB
[runlim] sample:		2919.8 seconds, 12600.9 MB
[runlim] sample:		2929.8 seconds, 12621.0 MB
[runlim] sample:		2939.8 seconds, 13079.5 MB
[runlim] sample:		2949.8 seconds, 12684.9 MB
[runlim] sample:		2959.8 seconds, 11827.0 MB
[runlim] sample:		2969.8 seconds, 12703.2 MB
[runlim] sample:		2979.8 seconds, 12722.9 MB
[runlim] sample:		2989.8 seconds, 12739.3 MB
[runlim] sample:		2999.8 seconds, 12765.3 MB
[runlim] sample:		3009.8 seconds, 13535.4 MB
[runlim] sample:		3019.8 seconds, 12812.0 MB
[runlim] sample:		3029.8 seconds, 12601.4 MB
[runlim] sample:		3039.8 seconds, 12343.7 MB
[runlim] sample:		3049.8 seconds, 11800.0 MB
[runlim] sample:		3059.8 seconds, 12900.2 MB
[runlim] sample:		3069.8 seconds, 12919.5 MB
[runlim] sample:		3079.8 seconds, 12940.6 MB
[runlim] sample:		3089.7 seconds, 12966.4 MB
[runlim] sample:		3099.7 seconds, 12984.8 MB
[runlim] sample:		3109.7 seconds, 13006.1 MB
[runlim] sample:		3119.7 seconds, 13027.3 MB
[runlim] sample:		3129.7 seconds, 13046.5 MB
[runlim] sample:		3139.7 seconds, 13071.0 MB
[runlim] sample:		3149.7 seconds, 13090.5 MB
[runlim] sample:		3159.7 seconds, 11903.5 MB
[runlim] sample:		3169.7 seconds, 12017.7 MB
[runlim] sample:		3179.7 seconds, 12027.4 MB
[runlim] sample:		3189.7 seconds, 12115.1 MB
[runlim] sample:		3199.7 seconds, 12146.0 MB
[runlim] sample:		3209.7 seconds, 12242.6 MB
[runlim] sample:		3219.7 seconds, 13308.4 MB
[runlim] sample:		3229.7 seconds, 13274.2 MB
[runlim] sample:		3239.7 seconds, 13290.9 MB
[runlim] sample:		3249.6 seconds, 13311.1 MB
[runlim] sample:		3259.6 seconds, 13336.3 MB
[runlim] sample:		3269.6 seconds, 12533.3 MB
[runlim] sample:		3279.6 seconds, 13372.9 MB
[runlim] sample:		3289.6 seconds, 13397.4 MB
[runlim] sample:		3299.6 seconds, 13420.1 MB
[runlim] sample:		3309.6 seconds, 13107.4 MB
[runlim] sample:		3319.6 seconds, 13461.3 MB
[runlim] sample:		3329.6 seconds, 13557.1 MB
[runlim] sample:		3339.6 seconds, 13524.8 MB
[runlim] sample:		3349.6 seconds, 13305.2 MB
[runlim] sample:		3359.6 seconds, 12283.4 MB
[runlim] sample:		3369.6 seconds, 13601.9 MB
[runlim] sample:		3379.6 seconds, 13626.1 MB
[runlim] sample:		3389.6 seconds, 13653.2 MB
[runlim] sample:		3399.6 seconds, 13273.4 MB
[runlim] sample:		3409.6 seconds, 12530.5 MB
[runlim] sample:		3419.6 seconds, 13727.4 MB
[runlim] sample:		3429.6 seconds, 13752.6 MB
[runlim] sample:		3439.5 seconds, 13776.9 MB
[runlim] sample:		3449.5 seconds, 14177.3 MB
[runlim] sample:		3459.5 seconds, 13071.8 MB
[runlim] sample:		3469.5 seconds, 13851.8 MB
[runlim] sample:		3479.5 seconds, 13870.8 MB
[runlim] sample:		3489.5 seconds, 13891.9 MB
[runlim] sample:		3499.5 seconds, 14585.1 MB
[runlim] sample:		3509.5 seconds, 13085.2 MB
[runlim] sample:		3519.5 seconds, 13968.5 MB
[runlim] sample:		3529.5 seconds, 13987.6 MB
[runlim] sample:		3539.5 seconds, 14010.3 MB
[runlim] sample:		3549.5 seconds, 14846.1 MB
[runlim] sample:		3559.5 seconds, 13090.7 MB
[runlim] sample:		3569.5 seconds, 14083.1 MB
[runlim] sample:		3579.5 seconds, 14099.7 MB
[runlim] sample:		3589.5 seconds, 15250.2 MB
[runlim] sample:		3599.5 seconds, 13316.2 MB
[runlim] end:			Tue Jan 15 05:36:20 2019
[runlim] status:		out of time
[runlim] result:		1
[runlim] children:		0
[runlim] real:			3601.34 seconds
[runlim] time:			3600.58 seconds
[runlim] space:			15250.2 MB
[runlim] samples:		36011
